,Date,Open,High,Low,Close,Adj Close,Volume,openUp,openDown,gapUp,gapDown,future_mv,future_cat
11663,2017-05-02,6102.509766,6102.720215,6081.560059,6095.370117,6095.370117,2146730000,1,0,1,0,-0.003743876345811199,4
11664,2017-05-03,6075.040039,6076.959961,6053.279785,6072.549805,6072.549805,2149360000,0,1,0,1,0.000459450986750768,5
11665,2017-05-04,6075.060059,6080.819824,6054.330078,6075.339844,6075.339844,2056270000,1,0,0,0,0.004184115235150957,5
11666,2017-05-05,6091.689941,6100.759766,6067.160156,6100.759766,6100.759766,1899570000,1,0,1,0,0.0003115005463074955,5
11667,2017-05-08,6100.660156,6106.120117,6083.060059,6102.660156,6102.660156,1909710000,0,1,0,0,0.0029380118737845984,5
11668,2017-05-09,6111.819824,6133.0,6107.589844,6120.589844,6120.589844,1997490000,1,0,1,0,0.0013969720595445666,5
11669,2017-05-10,6121.640137,6131.640137,6103.870117,6129.140137,6129.140137,2108000000,1,0,0,0,-0.002150411918375877,4
11670,2017-05-11,6110.049805,6120.200195,6075.680176,6115.959961,6115.959961,1950910000,0,1,0,0,0.0008616830446252332,5
11671,2017-05-12,6119.27002,6122.839844,6105.419922,6121.22998,6121.22998,1740960000,1,0,0,0,0.004646115583456639,5
11672,2017-05-15,6128.109863,6153.040039,6124.790039,6149.669922,6149.669922,1850790000,1,0,1,0,0.003284760849966209,5
11673,2017-05-16,6160.52002,6170.160156,6139.100098,6169.870117,6169.870117,1999330000,1,0,1,0,-0.025710408807946145,1
11674,2017-05-17,6108.620117,6122.870117,6009.47998,6011.240234,6011.240234,2347480000,0,1,0,1,0.007301263514932705,5
11675,2017-05-18,5998.459961,6073.450195,5996.810059,6055.129883,6055.129883,2131520000,0,1,0,1,0.004718364849648055,5
11676,2017-05-19,6070.22998,6106.549805,6070.22998,6083.700195,6083.700195,1905520000,1,0,0,0,0.008205519733044642,5
11677,2017-05-22,6098.25,6135.919922,6097.240234,6133.620117,6133.620117,1726230000,1,0,0,0,0.000829827068339644,5
11678,2017-05-23,6149.549805,6150.910156,6121.790039,6138.709961,6138.709961,1705860000,1,0,1,0,0.0039601250351369004,5
11679,2017-05-24,6154.180176,6166.089844,6139.330078,6163.02002,6163.02002,1666050000,1,0,1,0,0.006853741487602728,5
11680,2017-05-25,6183.02002,6217.339844,6174.52002,6205.259766,6205.259766,1767690000,1,0,1,0,0.0007945154894260889,5
11681,2017-05-26,6207.040039,6211.52002,6196.660156,6210.189941,6210.189941,1571040000,1,0,0,0,-0.0011271796944221678,4
11682,2017-05-30,6204.180176,6217.129883,6200.410156,6203.189941,6203.189941,1688480000,0,1,0,0,-0.0007528257306992728,4
11683,2017-05-31,6221.629883,6221.990234,6164.069824,6198.52002,6198.52002,2209400000,1,0,1,0,0.007793805270310319,5
11684,2017-06-01,6215.910156,6247.069824,6200.450195,6246.830078,6246.830078,1943610000,1,0,0,0,0.0094399441418582,5
11685,2017-06-02,6261.589844,6308.759766,6253.77002,6305.799805,6305.799805,1820000000,1,0,1,0,-0.001604812920317537,4
11686,2017-06-05,6305.470215,6310.620117,6292.149902,6295.680176,6295.680176,1739820000,0,1,0,0,-0.0032752802594080634,4
11687,2017-06-06,6281.879883,6304.209961,6269.870117,6275.060059,6275.060059,1889690000,0,1,0,1,0.0035569100200064305,5
11688,2017-06-07,6290.439941,6302.779785,6267.180176,6297.379883,6297.379883,1822270000,1,0,0,0,0.003871432794742918,5
11689,2017-06-08,6311.72998,6324.060059,6282.930176,6321.759766,6321.759766,2128780000,1,0,1,0,-0.018007619430946923,2
11690,2017-06-09,6330.25,6341.700195,6137.680176,6207.919922,6207.919922,3152050000,1,0,1,0,-0.005228798278303641,4
11691,2017-06-12,6153.560059,6183.810059,6110.669922,6175.459961,6175.459961,2586540000,0,1,0,0,0.007272358056504745,5
11692,2017-06-13,6206.120117,6226.410156,6180.040039,6220.370117,6220.370117,2062110000,1,0,1,0,-0.00409621606443713,4
11693,2017-06-14,6237.459961,6237.529785,6153.549805,6194.890137,6194.890137,1940440000,1,0,1,0,-0.004744254756749098,4
11694,2017-06-15,6127.049805,6170.149902,6107.850098,6165.5,6165.5,1858130000,0,1,0,1,-0.0022285676749655135,4
11695,2017-06-16,6154.279785,6161.560059,6125.5,6151.759766,6151.759766,3120640000,0,1,0,0,0.01418293355378078,7
11696,2017-06-19,6196.850098,6243.310059,6194.0,6239.009766,6239.009766,1976970000,1,0,1,0,-0.0081711654432439,4
11697,2017-06-20,6229.620117,6234.009766,6186.939941,6188.029785,6188.029785,2570130000,0,1,0,0,0.007420845017797636,5
11698,2017-06-21,6202.75,6236.660156,6200.859863,6233.950195,6233.950195,2401440000,1,0,0,0,0.0004394879513469206,5
11699,2017-06-22,6239.149902,6257.680176,6221.959961,6236.689941,6236.689941,2170250000,1,0,1,0,0.004579361691888278,5
11700,2017-06-23,6234.350098,6269.370117,6218.779785,6265.25,6265.25,2704600000,0,1,0,0,-0.002888966601492341,4
11701,2017-06-26,6292.72998,6303.450195,6233.430176,6247.149902,6247.149902,2150630000,1,0,1,0,-0.01609210385168051,2
11702,2017-06-27,6227.899902,6234.319824,6146.620117,6146.620117,6146.620117,2181830000,0,1,0,1,0.014282652470614611,7
11703,2017-06-28,6173.100098,6238.290039,6144.799805,6234.410156,6234.410156,2069400000,1,0,0,0,-0.014445642129163763,2
11704,2017-06-29,6215.490234,6216.600098,6087.810059,6144.350098,6144.350098,2402250000,0,1,0,0,-0.0006396406352689975,4
11705,2017-06-30,6166.839844,6170.629883,6129.040039,6140.419922,6140.419922,1998330000,1,0,0,0,-0.004944264950223656,4
11706,2017-07-03,6173.290039,6177.359863,6106.120117,6110.060059,6110.060059,1099560000,1,0,1,0,0.006677480025732642,5
11707,2017-07-05,6122.060059,6163.620117,6100.419922,6150.859863,6150.859863,1872130000,1,0,0,0,-0.009982328222001327,4
11708,2017-07-06,6109.600098,6127.97998,6081.959961,6089.459961,6089.459961,1990590000,0,1,0,0,0.010447579491031388,7
11709,2017-07-07,6111.209961,6164.939941,6111.209961,6153.080078,6153.080078,1700630000,1,0,0,0,0.003788356189828278,5
11710,2017-07-10,6156.029785,6191.27002,6141.830078,6176.390137,6176.390137,1675470000,1,0,0,0,0.0027377914323612825,5
11711,2017-07-11,6171.25,6200.580078,6149.870117,6193.299805,6193.299805,1808110000,0,1,0,0,0.010958635805940998,7
11712,2017-07-12,6238.899902,6265.640137,6236.819824,6261.169922,6261.169922,1820550000,1,0,1,0,0.0021194152475198695,5
11713,2017-07-13,6269.100098,6281.450195,6251.259766,6274.439941,6274.439941,1803810000,1,0,1,0,0.006061142405953049,5
11714,2017-07-14,6289.080078,6321.759766,6278.700195,6312.470215,6312.470215,1608120000,1,0,1,0,0.0003104903363095815,5
11715,2017-07-17,6320.350098,6330.970215,6307.339844,6314.430176,6314.430176,1558030000,1,0,0,0,0.00473199990611481,5
11716,2017-07-18,6304.819824,6344.549805,6291.069824,6344.310059,6344.310059,1762400000,0,1,0,1,0.006419922674211164,5
11717,2017-07-19,6363.240234,6387.72998,6362.189941,6385.040039,6385.040039,1862910000,1,0,1,0,0.0007768096941763855,5
11718,2017-07-20,6396.459961,6398.259766,6365.680176,6390.0,6390.0,1818880000,1,0,1,0,-0.00035211267605633805,4
11719,2017-07-21,6383.049805,6388.779785,6365.120117,6387.75,6387.75,1797100000,0,1,0,0,0.0036100440687253516,5
11720,2017-07-24,6387.819824,6417.700195,6380.609863,6410.810059,6410.810059,1735520000,1,0,0,0,0.00021212030733785265,5
11721,2017-07-25,6407.589844,6425.450195,6396.870117,6412.169922,6412.169922,1925230000,0,1,0,0,0.0016499996301875854,5
11722,2017-07-26,6425.930176,6432.379883,6416.299805,6422.75,6422.75,1988040000,1,0,1,0,-0.006315061149819059,4
11723,2017-07-27,6459.759766,6460.839844,6318.620117,6382.189941,6382.189941,2483560000,1,0,1,0,-0.0011766752587158372,4
11724,2017-07-28,6350.27002,6379.700195,6337.220215,6374.680176,6374.680176,1860770000,0,1,0,0,-0.004166492791276852,4
11725,2017-07-31,6394.689941,6396.589844,6338.790039,6348.120117,6348.120117,1891710000,1,0,1,0,0.002334521673638842,5
11726,2017-08-01,6372.160156,6375.75,6345.75,6362.939941,6362.939941,1812590000,1,0,0,0,-4.558254559824457e-05,4
11727,2017-08-02,6393.100098,6394.209961,6313.430176,6362.649902,6362.649902,2104130000,1,0,1,0,-0.003506409804661295,4
11728,2017-08-03,6366.240234,6368.529785,6331.140137,6340.339844,6340.339844,2113440000,1,0,0,0,0.0017696551409019834,5
11729,2017-08-04,6350.790039,6361.490234,6329.72998,6351.560059,6351.560059,1907170000,1,0,0,0,0.005071188920643026,5
11730,2017-08-07,6361.060059,6386.029785,6356.22998,6383.77002,6383.77002,1701550000,1,0,0,0,-0.0020849841016046446,4
11731,2017-08-08,6373.330078,6423.350098,6355.879883,6370.459961,6370.459961,1914670000,0,1,0,0,-0.0028459299816639425,4
11732,2017-08-09,6322.919922,6355.040039,6309.439941,6352.330078,6352.330078,2033760000,0,1,0,1,-0.021324452498011324,1
11733,2017-08-10,6312.649902,6318.279785,6214.410156,6216.870117,6216.870117,2204700000,0,1,0,0,0.006384232138205369,5
11734,2017-08-11,6222.180176,6266.890137,6216.189941,6256.560059,6256.560059,1794850000,1,0,0,0,0.013373150774704278,7
11735,2017-08-14,6306.109863,6346.830078,6305.549805,6340.22998,6340.22998,1698560000,1,0,1,0,-0.001138793706659824,4
11736,2017-08-15,6350.509766,6350.740234,6324.75,6333.009766,6333.009766,1580060000,1,0,1,0,0.0019106392453334408,5
11737,2017-08-16,6348.109863,6374.560059,6330.27002,6345.109863,6345.109863,1804730000,1,0,0,0,-0.019416481299781675,2
11738,2017-08-17,6322.720215,6334.22998,6221.910156,6221.910156,6221.910156,2041220000,0,1,0,1,-0.0008647458521739856,4
11739,2017-08-18,6222.459961,6254.220215,6193.379883,6216.529785,6216.529785,1964590000,1,0,0,0,-0.000546913168212241,4
11740,2017-08-21,6216.319824,6226.930176,6177.189941,6213.129883,6213.129883,1576070000,0,1,0,0,0.01357610392642752,7
11741,2017-08-22,6241.209961,6302.839844,6241.209961,6297.47998,6297.47998,1597700000,1,0,1,0,-0.0030281674670762752,4
11742,2017-08-23,6263.470215,6291.299805,6263.290039,6278.410156,6278.410156,1533220000,0,1,0,0,-0.0011276864403695957,4
11743,2017-08-24,6294.819824,6302.850098,6244.569824,6271.330078,6271.330078,1616780000,1,0,1,0,-0.0009072941352521223,4
11744,2017-08-25,6293.810059,6308.720215,6257.100098,6265.640137,6265.640137,1442900000,1,0,0,0,0.0027738399620762656,5
11745,2017-08-28,6286.009766,6292.259766,6267.850098,6283.02002,6283.02002,1558690000,1,0,0,0,0.0030033514042504023,5
11746,2017-08-29,6228.899902,6311.259766,6228.72998,6301.890137,6301.890137,1637640000,0,1,0,1,0.010539682627920119,7
11747,2017-08-30,6308.680176,6374.470215,6303.569824,6368.310059,6368.310059,1712070000,1,0,0,0,0.00947662667817342,5
11748,2017-08-31,6385.799805,6435.27002,6383.580078,6428.660156,6428.660156,1885710000,1,0,1,0,0.0010375291021994478,5
11749,2017-09-01,6442.169922,6449.649902,6417.870117,6435.330078,6435.330078,1488040000,1,0,1,0,-0.00928627642648788,4
11750,2017-09-05,6414.819824,6426.509766,6334.589844,6375.569824,6375.569824,1886950000,0,1,0,1,0.002782533246396175,5
11751,2017-09-06,6394.350098,6407.399902,6356.200195,6393.310059,6393.310059,1906030000,1,0,0,0,0.0007132546299050105,5
11752,2017-09-07,6402.939941,6413.069824,6379.810059,6397.870117,6397.870117,1998380000,1,0,0,0,-0.005889487487387321,4
11753,2017-09-08,6389.649902,6391.410156,6354.959961,6360.189941,6360.189941,1785560000,0,1,0,0,0.011331395079164744,7
11754,2017-09-11,6411.180176,6439.109863,6410.709961,6432.259766,6432.259766,1819300000,1,0,1,0,0.003423372158629887,5
11755,2017-09-12,6448.810059,6455.029785,6429.540039,6454.279785,6454.279785,1745090000,1,0,1,0,0.0009156956619289034,5
11756,2017-09-13,6440.720215,6460.419922,6433.200195,6460.189941,6460.189941,1942090000,0,1,0,0,-0.004815626674156899,4
11757,2017-09-14,6439.459961,6455.319824,6424.040039,6429.080078,6429.080078,1809170000,0,1,0,0,0.0030160048972406534,5
11758,2017-09-15,6426.160156,6464.27002,6419.649902,6448.470215,6448.470215,2821110000,0,1,0,0,0.0009568039851758921,5
11759,2017-09-18,6460.100098,6477.77002,6438.410156,6454.640137,6454.640137,1874440000,1,0,0,0,0.0010348659039424665,5
11760,2017-09-19,6465.569824,6467.790039,6446.75,6461.319824,6461.319824,1809710000,1,0,0,0,-0.0008171372326112733,4
11761,2017-09-20,6459.740234,6466.049805,6414.22998,6456.040039,6456.040039,2052520000,0,1,0,0,-0.00516572044140645,4
11762,2017-09-21,6448.569824,6448.569824,6405.299805,6422.689941,6422.689941,1772790000,0,1,0,0,0.0006585995959415422,5
11763,2017-09-22,6401.439941,6429.540039,6400.810059,6426.919922,6426.919922,1639100000,0,1,0,1,-0.00876470824028418,4
11764,2017-09-25,6403.109863,6408.049805,6343.959961,6370.589844,6370.589844,2050410000,0,1,0,0,0.0015022646621981823,5
11765,2017-09-26,6391.850098,6405.0,6364.569824,6380.160156,6380.160156,1926420000,1,0,0,0,0.011457331510911403,7
11766,2017-09-27,6414.370117,6472.649902,6405.359863,6453.259766,6453.259766,2053720000,1,0,1,0,2.9508962432215533e-05,5
11767,2017-09-28,6437.959961,6456.22998,6427.660156,6453.450195,6453.450195,1828570000,0,1,0,0,0.006587137843402728,5
11768,2017-09-29,6461.279785,6497.97998,6454.859863,6495.959961,6495.959961,1967720000,1,0,1,0,0.003195871607066501,5
11769,2017-10-02,6506.080078,6527.220215,6484.140137,6516.720215,6516.720215,1977030000,1,0,1,0,0.0023001978764557542,5
11770,2017-10-03,6523.740234,6532.180176,6509.709961,6531.709961,6531.709961,1969320000,1,0,0,0,0.00044703791464019703,5
11771,2017-10-04,6521.959961,6546.459961,6513.120117,6534.629883,6534.629883,1938440000,0,1,0,0,0.0077632522282517265,5
11772,2017-10-05,6552.870117,6587.209961,6547.649902,6585.359863,6585.359863,1875670000,1,0,1,0,0.0007319741214270176,5
11773,2017-10-06,6566.950195,6590.180176,6566.839844,6590.180176,6590.180176,1742470000,0,1,0,0,-0.0015857223506660887,4
11774,2017-10-09,6597.370117,6599.339844,6572.439941,6579.72998,6579.72998,1490620000,1,0,1,0,0.001142907083247804,5
11775,2017-10-10,6602.490234,6608.299805,6561.779785,6587.25,6587.25,1799400000,1,0,1,0,0.002474447607119762,5
11776,2017-10-11,6586.72998,6604.209961,6577.990234,6603.549805,6603.549805,1830360000,0,1,0,0,-0.0018232676901873575,4
11777,2017-10-12,6594.759766,6613.5,6586.319824,6591.509766,6591.509766,2000470000,0,1,0,0,0.0021679462683510987,5
11778,2017-10-13,6613.209961,6616.580078,6602.200195,6605.799805,6605.799805,1756150000,1,0,0,0,0.002755184161988141,5
11779,2017-10-16,6622.549805,6632.5,6607.029785,6624.0,6624.0,1629480000,1,0,1,0,-5.130495169083403e-05,4
11780,2017-10-17,6621.419922,6628.600098,6613.209961,6623.660156,6623.660156,1647240000,0,1,0,0,8.455430786149846e-05,5
11781,2017-10-18,6634.259766,6635.52002,6613.549805,6624.220215,6624.220215,1734030000,1,0,1,0,-0.0028909653330418646,4
11782,2017-10-19,6583.700195,6605.290039,6558.529785,6605.069824,6605.069824,1823860000,0,1,0,1,0.0036305416352854438,5
11783,2017-10-20,6633.370117,6640.029785,6622.919922,6629.049805,6629.049805,1794810000,1,0,1,0,-0.006368895730449214,4
11784,2017-10-23,6641.569824,6641.569824,6581.149902,6586.830078,6586.830078,1809320000,1,0,1,0,0.0017611047898053716,5
11785,2017-10-24,6598.609863,6611.899902,6582.060059,6598.430176,6598.430176,1842640000,1,0,0,0,-0.005234584299403447,4
11786,2017-10-25,6587.220215,6600.640137,6517.930176,6563.890137,6563.890137,2190720000,0,1,0,0,-0.0010847404285249985,4
11787,2017-10-26,6567.589844,6582.759766,6550.029785,6556.77002,6556.77002,2108210000,1,0,0,0,0.0220367262477204,8
11788,2017-10-27,6635.029785,6708.129883,6625.779785,6701.259766,6701.259766,2403600000,1,0,1,0,-0.0003431899493986219,4
11789,2017-10-30,6693.77002,6727.390137,6677.149902,6698.959961,6698.959961,2013640000,0,1,0,0,0.00428573407919201,5
11790,2017-10-31,6713.709961,6737.75,6705.790039,6727.669922,6727.669922,2043890000,1,0,0,0,-0.0016558685442594641,4
11791,2017-11-01,6758.640137,6759.660156,6691.47998,6716.529785,6716.529785,2056860000,1,0,1,0,-0.00023670616388103826,4
11792,2017-11-02,6709.390137,6719.970215,6677.549805,6714.939941,6714.939941,2262940000,0,1,0,0,0.007371622149256093,5
11793,2017-11-03,6737.089844,6765.140137,6712.930176,6764.439941,6764.439941,2195010000,1,0,1,0,0.003252301771009249,5
11794,2017-11-06,6763.299805,6790.669922,6763.169922,6786.439941,6786.439941,2166470000,0,1,0,0,-0.0027496236852057507,4
11795,2017-11-07,6785.439941,6795.52002,6750.350098,6767.779785,6767.779785,2205270000,0,1,0,0,0.003153224939041168,5
11796,2017-11-08,6764.850098,6791.649902,6753.339844,6789.120117,6789.120117,2110990000,0,1,0,0,-0.005754841765454765,4
11797,2017-11-09,6737.450195,6758.930176,6687.279785,6750.049805,6750.049805,2235180000,0,1,0,1,0.00013187102698718295,5
11798,2017-11-10,6736.390137,6757.339844,6727.350098,6750.939941,6750.939941,1973970000,0,1,0,0,0.0009865525479721127,5
11799,2017-11-13,6727.390137,6766.299805,6723.430176,6757.600098,6757.600098,1973790000,0,1,0,0,-0.0029196727704912345,4
11800,2017-11-14,6733.870117,6743.629883,6709.27002,6737.870117,6737.870117,1983830000,0,1,0,0,-0.004698837384846673,4
11801,2017-11-15,6700.680176,6725.319824,6667.310059,6706.209961,6706.209961,1908660000,0,1,0,1,0.012984991300065989,7
11802,2017-11-16,6742.339844,6806.669922,6742.339844,6793.290039,6793.290039,2002920000,1,0,1,0,-0.0015456428239807116,4
11803,2017-11-17,6794.450195,6797.75,6777.430176,6782.790039,6782.790039,1988090000,1,0,0,0,0.0011676495888064938,5
11804,2017-11-20,6789.279785,6795.830078,6779.490234,6790.709961,6790.709961,1800880000,1,0,0,0,0.01056885353846443,7
11805,2017-11-21,6820.549805,6862.660156,6820.02002,6862.47998,6862.47998,1883550000,1,0,1,0,0.0007110961364144641,5
11806,2017-11-22,6869.529785,6874.52002,6859.279785,6867.359863,6867.359863,1588200000,1,0,1,0,0.0031744794848244345,5
11807,2017-11-24,6878.109863,6890.02002,6873.740234,6889.160156,6889.160156,848520000,1,0,1,0,-0.0015444750534262342,4
11808,2017-11-27,6889.910156,6897.430176,6867.890137,6878.52002,6878.52002,1773400000,1,0,0,0,0.004919640111769239,5
11809,2017-11-28,6893.720215,6914.189941,6866.209961,6912.359863,6912.359863,2000410000,1,0,0,0,-0.012726438979382079,2
11810,2017-11-29,6907.279785,6908.330078,6793.950195,6824.390137,6824.390137,2452860000,0,1,0,0,0.007265129484785778,5
11811,2017-11-30,6852.799805,6888.649902,6838.47998,6873.970215,6873.970215,2458580000,1,0,0,0,-0.0038377197129010536,4
11812,2017-12-01,6844.040039,6872.169922,6737.160156,6847.589844,6847.589844,2293570000,0,1,0,0,-0.010546736683313488,2
11813,2017-12-04,6897.129883,6899.22998,6770.689941,6775.370117,6775.370117,2426570000,1,0,1,0,-0.0019423523398346659,4
11814,2017-12-05,6759.140137,6836.450195,6752.319824,6762.209961,6762.209961,2083540000,0,1,0,1,0.0020954572664443837,5
11815,2017-12-06,6742.069824,6787.419922,6734.129883,6776.379883,6776.379883,1891850000,0,1,0,1,0.005380448208263545,5
11816,2017-12-07,6785.740234,6829.290039,6778.200195,6812.839844,6812.839844,1934120000,1,0,0,0,0.0039983669987472365,5
11817,2017-12-08,6859.950195,6870.47998,6831.609863,6840.080078,6840.080078,1806040000,1,0,1,0,0.005116899159203089,5
11818,2017-12-11,6847.640137,6879.799805,6844.879883,6875.080078,6875.080078,1818970000,1,0,0,0,-0.0018560153271279184,4
11819,2017-12-12,6872.709961,6884.799805,6856.299805,6862.319824,6862.319824,1861560000,0,1,0,0,0.0019643475305326278,5
11820,2017-12-13,6880.410156,6897.620117,6871.870117,6875.799805,6875.799805,1919560000,1,0,0,0,-0.0028025859603979454,4
11821,2017-12-14,6887.379883,6901.129883,6851.629883,6856.529785,6856.529785,1985200000,1,0,0,0,0.011675044885697998,7
11822,2017-12-15,6871.549805,6945.819824,6871.450195,6936.580078,6936.580078,3510420000,1,0,0,0,0.008387373510546269,5
11823,2017-12-18,6980.399902,7003.890137,6975.540039,6994.759766,6994.759766,2144360000,1,0,1,0,-0.004418974923234016,4
11824,2017-12-19,6991.25,6995.879883,6951.490234,6963.850098,6963.850098,2071060000,0,1,0,0,-0.0004150199902824391,4
11825,2017-12-20,6991.25,6991.25,6935.419922,6960.959961,6960.959961,1874550000,1,0,0,0,0.0006320826473146426,5
11826,2017-12-21,6972.879883,6992.629883,6961.209961,6965.359863,6965.359863,1815620000,1,0,0,0,-0.0007752509714084403,4
11827,2017-12-22,6958.02002,6962.259766,6944.450195,6959.959961,6959.959961,1539250000,0,1,0,1,-0.0034066231893369893,4
11828,2017-12-26,6928.919922,6942.140137,6915.560059,6936.25,6936.25,1304340000,0,1,0,1,0.0004454631825554276,5
11829,2017-12-27,6941.450195,6955.379883,6931.339844,6939.339844,6939.339844,1409540000,1,0,0,0,0.001559271089649177,5
11830,2017-12-28,6953.379883,6954.799805,6936.75,6950.160156,6950.160156,1311320000,1,0,0,0,-0.006729344065492294,4
11831,2017-12-29,6952.609863,6954.97998,6903.390137,6903.390137,6903.390137,1571730000,1,0,0,0,0.014994048278572581,7
11832,2018-01-02,6937.649902,7006.910156,6924.080078,7006.899902,7006.899902,1914930000,1,0,0,0,0.008367449773795785,5
11833,2018-01-03,7017.069824,7069.149902,7016.700195,7065.529785,7065.529785,2166780000,1,0,1,0,0.001752221188888555,5
11834,2018-01-04,7089.5,7098.049805,7072.379883,7077.910156,7077.910156,2098890000,1,0,1,0,0.008286330527985364,5
11835,2018-01-05,7105.740234,7137.040039,7097.080078,7136.560059,7136.560059,2020900000,1,0,1,0,0.002918784095949827,5
11836,2018-01-08,7135.379883,7161.350098,7124.089844,7157.390137,7157.390137,2051430000,0,1,0,0,0.0008648321359486673,5
11837,2018-01-09,7174.189941,7181.140137,7148.299805,7163.580078,7163.580078,2107300000,1,0,1,0,-0.0013973814616440453,4
11838,2018-01-10,7129.830078,7154.240234,7111.52002,7153.569824,7153.569824,2122740000,0,1,0,1,0.008137190582065334,5
11839,2018-01-11,7168.72998,7211.779785,7163.22998,7211.779785,7211.779785,2009740000,1,0,1,0,0.006833302661639806,5
11840,2018-01-12,7208.169922,7265.259766,7205.180176,7261.060059,7261.060059,1976200000,0,1,0,0,-0.005146647692809109,4
11841,2018-01-16,7307.189941,7330.330078,7205.930176,7223.689941,7223.689941,2377140000,1,0,1,0,0.010325726132934544,7
11842,2018-01-17,7257.77002,7309.359863,7229.319824,7298.279785,7298.279785,2238070000,1,0,0,0,-0.0003055487136274632,4
11843,2018-01-18,7293.649902,7313.890137,7276.109863,7296.049805,7296.049805,2026220000,0,1,0,0,0.005527659360598342,5
11844,2018-01-19,7312.0,7336.379883,7297.279785,7336.379883,7336.379883,1997270000,1,0,0,0,0.00976638384907366,5
11845,2018-01-22,7338.040039,7408.029785,7332.810059,7408.029785,7408.029785,2106070000,1,0,1,0,0.007054541560540002,5
11846,2018-01-23,7424.950195,7465.390137,7423.180176,7460.290039,7460.290039,2119840000,1,0,1,0,-0.006062764284438307,4
11847,2018-01-24,7474.160156,7486.319824,7376.75,7415.060059,7415.060059,2277010000,1,0,1,0,-0.000525943548530933,4
11848,2018-01-25,7457.950195,7458.529785,7388.580078,7411.160156,7411.160156,2061450000,1,0,0,0,0.012765864184355108,7
11849,2018-01-26,7448.330078,7505.77002,7431.220215,7505.77002,7505.77002,2059010000,1,0,0,0,-0.00523067638568545,4
11850,2018-01-29,7484.470215,7500.609863,7455.549805,7466.509766,7466.509766,2103380000,0,1,0,0,-0.00857559797103198,4
11851,2018-01-30,7388.890137,7433.649902,7373.990234,7402.47998,7402.47998,2163980000,0,1,0,1,0.0012158087592693495,5
11852,2018-01-31,7443.25,7453.990234,7381.120117,7411.47998,7411.47998,2407540000,1,0,1,0,-0.0034568152473104827,4
11853,2018-02-01,7377.169922,7441.089844,7362.279785,7385.859863,7385.859863,2291680000,0,1,0,1,-0.01961987780541773,2
11854,2018-02-02,7347.589844,7364.430176,7238.180176,7240.950195,7240.950195,2587770000,0,1,0,1,-0.037760294248233066,1
11855,2018-02-05,7165.959961,7277.359863,6967.529785,6967.529785,6967.529785,3106870000,0,1,0,1,0.021291634564573288,8
11856,2018-02-06,6837.560059,7126.549805,6824.819824,7115.879883,7115.879883,3131030000,0,1,0,1,-0.008979901860437229,4
11857,2018-02-07,7086.200195,7170.339844,7051.529785,7051.97998,7051.97998,2366970000,0,1,0,0,-0.03897059049790441,1
11858,2018-02-08,7067.299805,7073.990234,6776.77002,6777.160156,6777.160156,2707700000,1,0,0,0,0.014361484126036338,7
11859,2018-02-09,6863.339844,6917.009766,6630.669922,6874.490234,6874.490234,3155990000,1,0,0,0,0.015633119452039313,7
11860,2018-02-12,6936.680176,7023.620117,6879.689941,6981.959961,6981.959961,2240420000,1,0,1,0,0.004518760516564435,5
11861,2018-02-13,6942.160156,7025.680176,6938.160156,7013.509766,7013.509766,1816670000,0,1,0,0,0.01855138943853012,7
11862,2018-02-14,6979.240234,7152.049805,6977.069824,7143.620117,7143.620117,2211460000,0,1,0,0,0.015791721445481147,7
11863,2018-02-15,7200.75,7256.930176,7130.390137,7256.430176,7256.430176,2110700000,1,0,1,0,-0.0023372320257546383,4
11864,2018-02-16,7236.509766,7303.259766,7226.379883,7239.470215,7239.470215,2019830000,0,1,0,0,-0.0007127808868262489,4
11865,2018-02-20,7209.029785,7295.950195,7206.0,7234.310059,7234.310059,1911170000,0,1,0,1,-0.002222752255413151,4
11866,2018-02-21,7258.47998,7338.640137,7218.109863,7218.22998,7218.22998,1946010000,1,0,0,0,-0.0011277191254025387,4
11867,2018-02-22,7252.459961,7280.930176,7194.839844,7210.089844,7210.089844,1911900000,1,0,0,0,0.017655853915043148,7
11868,2018-02-23,7261.350098,7337.830078,7232.5,7337.390137,7337.390137,1879460000,1,0,0,0,0.0114577284879624,7
11869,2018-02-26,7373.299805,7421.850098,7360.25,7421.459961,7421.459961,1866610000,1,0,1,0,-0.01227654174229664,2
11870,2018-02-27,7416.169922,7438.089844,7330.350098,7330.350098,7330.350098,2155850000,0,1,0,0,-0.007822318338607647,4
11871,2018-02-28,7371.410156,7386.799805,7273.009766,7273.009766,7273.009766,2373880000,1,0,0,0,-0.012711340968107228,2
11872,2018-03-01,7274.75,7307.850098,7117.660156,7180.560059,7180.560059,2489040000,1,0,0,0,0.010766577727192856,7
11873,2018-03-02,7099.540039,7267.189941,7084.830078,7257.870117,7257.870117,2287320000,0,1,0,1,0.010035980642501097,7
11874,2018-03-05,7222.890137,7350.069824,7205.310059,7330.709961,7330.709961,2066350000,0,1,0,0,0.005633806987279409,5
11875,2018-03-06,7366.609863,7378.029785,7319.680176,7372.009766,7372.009766,2112570000,1,0,1,0,0.0033423905803328237,5
11876,2018-03-07,7311.740234,7403.790039,7311.740234,7396.649902,7396.649902,2192230000,0,1,0,1,0.004231685075636318,5
11877,2018-03-08,7422.77002,7435.009766,7391.5,7427.950195,7427.950195,2272110000,1,0,1,0,0.017886477495424297,7
